,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,perc_approved_sem1,perc_approved_sem2,actual_target
3355,2,39,2,9003,1,19,Q2,1,38,19,4,1,Q1,0,0,0,0,1,0,Q4,0,2,8,12,2,11.5,2,0,7,9,0,0.0,0,Q4,Q4,-4.06,Dropout,Q1,Q1,1
2393,1,1,1,9254,1,1,Q2,1,4,19,4,5,Q1,0,0,0,1,1,0,Q4,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
3194,1,51,1,9991,0,1,Q1,1,38,3,5,3,Q2,0,0,1,1,1,0,Q3,0,3,10,15,7,10.714285714285714,0,3,10,11,9,12.555555555555555,0,Q3,Q2,1.79,Enrolled,Q1,Q2,0
965,1,44,1,9003,1,39,Q1,1,4,1,2,8,Q1,0,0,0,1,1,0,Q3,0,0,6,9,5,13.4,0,0,6,9,5,12.4,0,Q1,Q2,3.51,Graduate,Q1,Q1,0
3958,1,17,4,9500,1,1,Q1,1,19,19,3,10,Q2,1,0,0,1,0,0,Q1,0,0,7,7,7,13.971428571428572,0,0,8,8,8,15.75,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
2465,1,39,1,9130,1,19,Q2,1,37,37,9,10,Q2,1,0,1,1,1,0,Q4,0,0,6,9,5,11.571428571428571,0,0,6,11,0,0.0,0,Q3,Q1,0.79,Dropout,Q1,Q1,1
210,1,1,2,9500,1,1,Q1,1,38,1,7,4,Q2,1,0,0,1,0,1,Q1,0,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
1374,1,7,1,9556,1,3,Q1,1,1,37,4,8,Q2,0,0,0,0,1,0,Q3,0,3,7,7,3,13.666666666666666,0,3,8,8,3,11.333333333333334,4,Q2,Q2,1.74,Dropout,Q1,Q1,1
2828,1,1,2,9070,1,1,Q1,1,3,4,2,2,Q2,1,0,0,1,0,0,Q1,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,Q1,Q3,0.32,Enrolled,Q2,Q2,0
2011,2,39,1,9991,0,1,Q1,1,37,37,9,4,Q2,0,0,0,1,0,0,Q4,0,0,5,5,5,11.8,0,0,5,5,5,12.4,0,Q4,Q4,-4.06,Graduate,Q2,Q2,0
964,1,1,1,9773,1,1,Q1,1,1,3,3,7,Q1,1,0,0,1,1,1,Q1,0,0,6,7,6,11.666666666666666,0,0,6,12,5,10.2,0,Q3,Q2,1.79,Graduate,Q2,Q1,0
2527,1,17,6,9500,1,1,Q2,1,19,19,7,7,Q2,1,0,0,1,0,1,Q1,0,0,7,7,7,14.44142857142857,0,0,8,8,8,13.65625,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
582,1,17,1,9670,1,1,Q2,1,1,19,8,7,Q2,1,0,0,1,0,0,Q1,0,0,6,6,6,14.833333333333334,0,0,6,8,6,13.285714285714286,0,Q1,Q2,3.51,Enrolled,Q2,Q2,0
1928,1,1,1,9070,1,1,Q1,1,38,38,9,5,Q1,0,0,0,0,0,1,Q1,0,0,6,7,5,11.8,0,0,6,7,5,13.0,0,Q1,Q2,3.51,Enrolled,Q1,Q1,0
3000,1,39,1,9500,1,1,Q2,1,3,19,2,5,Q2,0,0,0,1,0,0,Q3,0,0,8,12,7,12.714285714285714,0,0,8,12,7,12.714285714285714,0,Q3,Q4,-1.7,Enrolled,Q2,Q2,0
3702,1,1,1,9147,1,1,Q1,1,1,1,4,2,Q2,1,0,0,1,1,0,Q2,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
2577,1,1,4,9254,1,1,Q1,1,37,37,9,7,Q1,1,0,0,1,0,0,Q3,0,0,6,14,2,10.5,0,0,6,11,1,10.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
1711,1,1,3,9500,1,1,Q2,1,19,19,5,4,Q2,1,0,0,1,0,1,Q2,0,0,8,8,8,13.38125,0,0,8,8,8,13.38125,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
3244,1,17,3,9853,1,1,Q2,1,38,38,5,7,Q2,1,0,0,1,0,0,Q1,0,0,6,9,5,12.4,0,0,6,10,3,10.666666666666666,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
2989,1,1,2,9254,1,1,Q2,1,38,19,9,7,Q1,1,0,0,1,0,0,Q1,0,0,6,10,4,11.75,0,0,6,9,5,11.2,0,Q1,Q3,0.32,Enrolled,Q1,Q1,0
1860,2,39,1,9119,1,1,Q1,1,19,19,0,5,Q2,0,0,1,1,1,0,Q4,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
1479,1,1,1,9085,1,1,Q1,1,1,1,4,9,Q1,1,0,0,1,1,1,Q2,0,0,6,10,4,13.2,0,0,6,8,0,0.0,0,Q3,Q2,1.79,Dropout,Q1,Q1,1
2951,1,1,3,9085,1,1,Q2,1,1,1,4,8,Q2,1,0,0,1,0,0,Q1,0,0,6,7,6,14.666666666666666,0,0,6,12,6,13.833333333333334,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
3535,1,51,1,9991,0,39,Q1,1,1,4,4,10,Q1,0,0,0,1,1,0,Q4,0,13,15,17,13,12.0,0,9,13,13,9,11.333333333333334,0,Q1,Q2,3.51,Dropout,Q2,Q1,1
1043,1,1,6,9500,1,1,Q1,1,38,38,9,9,Q2,1,0,0,1,0,1,Q1,0,0,7,11,6,11.994444444444444,0,0,8,11,7,12.43142857142857,0,Q4,Q4,-4.06,Graduate,Q1,Q2,0
2004,1,7,1,9853,1,3,Q2,1,34,34,0,0,Q2,1,0,0,0,0,0,Q3,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,Q1,Q1,-3.12,Dropout,Q1,Q1,1
3431,1,1,3,9500,1,1,Q2,1,1,1,4,4,Q2,1,0,0,1,0,0,Q1,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
134,1,43,1,9238,1,1,Q1,1,38,37,9,7,Q2,0,0,0,1,0,0,Q2,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,Q1,Q3,0.32,Graduate,Q2,Q2,0
3201,1,1,1,9773,1,1,Q2,1,1,3,4,1,Q2,1,0,0,1,1,0,Q1,0,0,6,7,6,14.166666666666666,0,0,6,6,6,12.833333333333334,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
3065,1,17,2,9254,1,1,Q1,1,19,19,9,7,Q1,1,0,1,1,0,0,Q3,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
1391,1,1,2,9254,1,1,Q1,1,3,19,3,10,Q2,1,0,0,1,0,0,Q1,0,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
366,1,1,4,9500,1,1,Q2,1,19,38,4,8,Q1,1,0,0,1,0,1,Q3,0,0,7,7,6,14.033333333333331,0,0,7,7,6,14.033333333333331,0,Q1,Q3,0.32,Graduate,Q1,Q2,0
2851,1,1,3,9773,1,1,Q1,1,1,37,4,5,Q1,1,0,1,1,0,0,Q1,0,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
852,1,1,1,9238,1,1,Q2,1,19,19,9,9,Q2,1,0,0,1,0,1,Q3,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.166666666666666,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
1704,1,39,1,9670,1,1,Q2,1,1,19,4,9,Q2,0,0,0,1,1,1,Q3,0,0,6,8,6,12.285714285714286,0,0,6,6,6,13.0,0,Q4,Q4,-4.06,Graduate,Q2,Q2,0
1014,1,18,2,9147,1,1,Q1,1,37,38,191,143,Q1,1,0,0,1,0,1,Q2,0,0,5,6,5,11.8,0,0,5,6,5,11.6,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
2283,1,43,1,9238,1,39,Q1,1,2,1,1,2,Q1,0,0,0,1,1,0,Q3,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
3909,1,39,1,9119,1,1,Q1,1,37,37,90,90,Q1,1,0,0,1,0,0,Q4,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
2552,1,1,1,8014,0,1,Q1,1,38,37,5,5,Q1,0,0,0,1,0,0,Q1,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
373,4,39,1,9991,0,1,Q2,1,1,37,141,192,Q2,0,0,0,1,0,0,Q4,0,0,5,8,5,12.0,0,0,5,9,5,12.857142857142858,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
2453,1,15,1,171,1,1,Q1,26,1,1,2,9,Q2,0,0,0,1,1,0,Q3,1,6,12,12,12,15.083333333333334,0,4,11,15,11,13.083333333333334,0,Q1,Q2,3.51,Enrolled,Q2,Q2,0
356,1,39,1,9500,1,19,Q2,1,38,37,9,9,Q2,0,0,0,1,0,0,Q3,0,0,7,9,6,12.585714285714284,0,0,8,9,7,13.44285714285714,0,Q3,Q1,0.79,Graduate,Q1,Q2,0
3149,4,39,1,9670,1,1,Q1,1,37,37,4,10,Q1,0,0,1,1,0,1,Q4,0,0,5,6,5,10.6,0,0,5,7,4,10.75,0,Q1,Q1,-3.12,Graduate,Q2,Q1,0
3899,2,7,1,9147,1,3,Q1,1,37,37,9,9,Q1,0,0,0,1,0,0,Q4,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,Q2,Q2,1.74,Enrolled,Q1,Q1,0
731,1,44,1,9003,1,39,Q2,1,2,1,4,6,Q2,0,0,0,1,1,0,Q3,0,0,6,12,5,12.142857142857142,0,0,6,11,5,11.666666666666666,0,Q3,Q1,0.79,Graduate,Q1,Q1,0
3708,1,17,4,9070,1,1,Q1,1,1,1,9,10,Q2,1,0,1,0,1,0,Q1,0,0,6,6,6,12.666666666666666,0,0,6,8,5,11.8,0,Q2,Q2,2.02,Dropout,Q2,Q1,1
4217,1,1,2,9773,1,1,Q1,1,1,2,9,3,Q2,1,0,0,1,0,1,Q1,0,0,6,7,6,12.333333333333334,0,0,6,6,6,13.5,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
3155,1,1,2,9147,1,1,Q1,1,37,37,9,9,Q1,0,0,0,1,0,0,Q1,0,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0,Q1,Q3,0.32,Enrolled,Q1,Q1,0
11,1,1,1,9500,1,1,Q2,1,19,38,9,9,Q1,1,0,0,1,0,1,Q1,0,0,8,8,7,13.214285714285714,0,0,8,8,7,13.214285714285714,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
3688,5,39,1,9238,1,1,Q1,1,19,38,9,10,Q2,0,0,0,1,1,0,Q4,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,Q3,Q2,1.79,Graduate,Q1,Q1,0
2206,1,1,5,9147,1,1,Q1,1,39,39,3,3,Q2,1,0,0,0,1,0,Q1,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Q2,Q2,2.02,Dropout,Q1,Q1,1
1908,1,17,1,9853,1,1,Q1,1,2,19,3,9,Q1,1,0,0,1,0,0,Q1,0,0,6,8,5,12.333333333333334,0,0,6,8,5,11.0,0,Q4,Q4,-4.06,Enrolled,Q1,Q1,0
816,1,17,1,9070,1,1,Q2,1,1,37,4,5,Q2,0,0,0,1,0,0,Q2,0,0,6,6,6,12.5,0,0,6,8,6,11.5,0,Q2,Q2,1.74,Enrolled,Q2,Q2,0
4233,1,1,5,9500,1,1,Q2,1,38,38,9,5,Q2,1,0,0,1,0,0,Q1,0,0,8,8,7,14.992857142857142,0,0,8,8,7,14.992857142857142,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
2926,1,44,1,8014,0,39,Q2,1,1,3,4,6,Q2,0,0,1,1,0,0,Q2,0,3,6,6,6,13.833333333333334,0,2,6,7,6,14.571428571428571,0,Q3,Q2,1.79,Graduate,Q2,Q2,0
2792,4,39,1,8014,0,1,Q2,1,37,37,7,7,Q2,0,0,0,1,1,0,Q4,0,3,9,13,8,12.0,0,2,7,8,7,11.571428571428571,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
100,1,53,1,9085,1,42,Q1,1,38,38,9,9,Q2,0,0,0,1,0,0,Q3,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
137,1,1,1,9773,1,1,Q2,1,1,1,141,175,Q2,0,0,1,1,0,1,Q1,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
3019,1,17,6,9238,1,1,Q2,1,3,3,1,2,Q1,1,0,0,1,0,0,Q1,0,0,6,11,5,10.8,0,0,6,12,5,11.333333333333334,0,Q4,Q4,-4.06,Graduate,Q1,Q1,0
2476,1,43,2,9500,1,1,Q1,1,38,37,4,4,Q2,1,0,0,1,1,1,Q4,0,18,23,23,20,13.5,3,18,23,23,20,13.5,3,Q1,Q3,0.32,Graduate,Q2,Q2,0
4243,1,1,1,9070,1,1,Q1,1,4,39,2,2,Q2,1,0,0,1,0,0,Q1,0,1,6,10,6,11.714285714285714,1,0,6,15,6,10.375,0,Q3,Q1,0.79,Enrolled,Q2,Q2,0
4349,1,1,5,9500,1,1,Q2,1,38,19,9,6,Q2,1,0,0,1,0,0,Q2,0,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,Q3,Q4,-1.7,Graduate,Q2,Q2,0
3770,1,44,1,9130,1,39,Q2,1,1,19,4,8,Q2,0,0,0,1,0,0,Q1,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Q3,Q4,-1.7,Dropout,Q1,Q1,1
2362,1,1,5,9147,1,1,Q1,1,19,19,9,9,Q1,1,0,0,1,1,0,Q2,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,Q3,Q2,1.79,Graduate,Q1,Q2,0
1975,1,51,1,9070,1,1,Q2,1,1,1,4,4,Q1,1,0,0,1,0,0,Q3,0,3,10,10,10,13.0,0,5,11,11,10,11.4,0,Q2,Q2,2.02,Dropout,Q2,Q2,1
3346,1,39,1,9500,1,1,Q1,1,37,37,9,8,Q1,0,0,0,1,1,0,Q4,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,Q3,Q1,0.79,Dropout,Q1,Q1,1
3659,1,44,1,9085,1,39,Q2,1,38,1,5,5,Q2,0,0,0,1,0,0,Q2,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,Q3,Q4,-1.7,Enrolled,Q1,Q1,0
2009,1,1,6,9773,1,1,Q2,1,1,1,90,90,Q2,0,0,0,1,0,0,Q3,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
3371,1,1,6,9500,1,1,Q2,1,37,1,5,4,Q1,1,0,0,1,0,0,Q1,0,6,14,22,7,12.192307692307692,5,6,14,22,7,12.192307692307692,5,Q1,Q3,0.32,Graduate,Q1,Q1,0
3709,1,17,2,9670,1,1,Q1,1,1,19,5,3,Q1,1,0,0,1,1,0,Q3,0,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
3042,1,17,4,9670,1,1,Q1,1,1,37,7,7,Q1,1,0,0,0,0,0,Q1,0,0,6,6,6,12.333333333333334,0,0,6,8,5,13.6,0,Q1,Q2,3.51,Graduate,Q2,Q1,0
1939,1,1,2,9773,1,1,Q1,1,3,3,3,4,Q1,1,0,0,1,0,0,Q3,0,0,6,8,5,12.8,0,0,6,7,5,11.2,0,Q2,Q2,2.02,Graduate,Q1,Q1,0
1724,1,1,1,171,1,1,Q2,1,19,19,3,10,Q2,1,0,0,1,0,0,Q3,0,13,17,20,17,12.0,0,14,17,18,17,12.666666666666666,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
529,1,1,1,9130,1,1,Q2,1,3,3,2,2,Q2,1,0,1,1,1,0,Q1,0,0,6,11,5,13.625,0,0,6,9,4,11.75,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
1931,1,17,1,9670,1,1,Q1,1,38,38,5,7,Q1,1,0,0,1,0,0,Q1,0,0,6,7,6,14.571428571428571,0,0,6,7,6,12.333333333333334,0,Q3,Q2,1.79,Graduate,Q2,Q2,0
2761,1,43,1,8014,0,1,Q1,1,37,37,9,5,Q1,0,0,0,1,0,0,Q4,0,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,Q3,Q4,-1.7,Enrolled,Q2,Q2,0
2341,1,17,4,9119,1,1,Q2,1,37,19,9,4,Q2,1,0,0,1,1,0,Q1,0,0,5,8,4,12.5,0,0,5,7,3,14.666666666666666,1,Q1,Q3,0.32,Enrolled,Q1,Q1,0
1316,1,17,2,9085,1,1,Q1,1,1,19,4,9,Q1,1,0,0,1,0,0,Q1,0,0,5,13,3,12.0,2,0,5,8,4,11.75,0,Q1,Q1,-3.12,Enrolled,Q1,Q1,0
2439,1,43,1,9670,1,6,Q2,1,34,34,0,0,Q1,0,0,0,1,1,0,Q4,0,1,5,5,1,14.0,0,0,5,5,0,0.0,0,Q1,Q1,-3.12,Dropout,Q1,Q1,1
979,1,18,1,9003,1,1,Q2,1,1,38,9,6,Q1,0,0,0,1,1,0,Q3,0,5,11,16,9,11.9,0,3,9,14,8,12.25,0,Q4,Q4,-4.06,Graduate,Q1,Q2,0
1156,1,17,1,9254,1,1,Q1,1,38,37,9,7,Q1,1,0,0,0,0,0,Q1,0,0,6,9,3,11.666666666666666,0,0,6,15,1,10.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
2713,1,43,1,9130,1,1,Q2,1,3,3,3,4,Q2,1,0,0,1,0,0,Q3,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,Q3,Q1,0.79,Graduate,Q2,Q1,0
2300,1,44,1,9119,1,39,Q2,1,5,41,3,2,Q2,0,0,0,1,1,0,Q3,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,Q3,Q2,1.79,Enrolled,Q1,Q1,0
431,1,39,1,8014,0,1,Q1,1,37,37,7,8,Q1,0,0,0,1,0,1,Q4,0,0,6,8,6,11.833333333333334,0,0,6,10,5,12.8,0,Q4,Q4,-4.06,Graduate,Q2,Q1,0
951,2,39,1,9991,0,1,Q2,1,37,37,9,9,Q2,0,0,1,0,1,0,Q4,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,Q3,Q2,1.79,Dropout,Q1,Q1,1
4227,1,1,6,9238,1,1,Q1,1,38,1,7,4,Q1,1,0,0,1,0,1,Q1,0,0,6,6,6,13.5,0,0,6,7,6,13.285714285714286,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
489,1,1,3,9500,1,1,Q1,1,38,38,5,5,Q1,1,0,0,1,0,1,Q1,0,0,7,9,6,11.814285714285717,0,0,8,8,7,13.542857142857144,0,Q3,Q1,0.79,Graduate,Q1,Q2,0
2115,1,17,2,9670,1,1,Q1,1,1,19,5,5,Q1,1,0,0,1,0,0,Q3,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Q1,Q2,3.51,Dropout,Q1,Q1,1
3329,1,17,1,9147,1,1,Q1,1,1,1,4,4,Q1,0,0,0,1,1,0,Q3,0,0,5,5,5,11.0,0,0,5,11,3,11.428571428571429,0,Q2,Q2,1.74,Enrolled,Q2,Q1,0
1759,1,1,4,9500,1,1,Q1,1,1,1,4,7,Q1,1,0,0,1,0,1,Q1,0,0,7,7,7,13.117142857142856,0,0,8,9,7,12.6,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
3377,1,1,1,9853,1,1,Q1,1,38,38,3,7,Q1,0,0,0,1,0,1,Q2,0,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
1523,1,1,1,9670,1,1,Q1,1,19,1,7,4,Q1,0,0,0,1,1,0,Q3,0,0,5,7,5,11.166666666666666,0,0,5,5,4,11.0,0,Q1,Q1,-3.12,Dropout,Q2,Q1,1
2717,1,15,1,9670,1,1,Q2,41,1,1,9,4,Q1,0,0,0,1,0,0,Q3,1,2,7,9,7,14.666666666666666,0,1,6,8,6,14.0,0,Q2,Q2,2.02,Graduate,Q2,Q2,0
1240,1,43,1,9991,0,1,Q1,1,37,37,9,9,Q2,0,0,0,0,1,0,Q4,0,5,9,9,5,11.4,0,4,4,4,4,11.0,0,Q2,Q2,1.74,Dropout,Q1,Q2,1
2547,1,1,5,9500,1,1,Q2,1,19,37,7,7,Q2,1,0,0,1,0,0,Q1,0,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,Q1,Q1,-3.12,Graduate,Q2,Q2,0
2742,1,1,1,9238,1,1,Q2,1,37,37,4,4,Q2,0,0,0,1,0,0,Q3,0,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
1735,1,44,1,9070,1,39,Q1,1,2,19,3,8,Q1,0,0,0,1,1,0,Q3,0,2,7,10,6,13.428571428571429,0,5,9,9,8,13.125,0,Q4,Q1,-0.92,Graduate,Q1,Q2,0
4250,4,39,1,9500,1,19,Q2,1,37,37,5,7,Q1,0,0,0,0,0,0,Q4,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,Q1,Q1,-3.12,Dropout,Q1,Q1,1
2050,1,1,1,9238,1,1,Q1,1,37,38,9,3,Q1,0,0,0,1,0,0,Q1,0,0,6,13,4,11.0,0,0,6,12,5,10.833333333333334,0,Q4,Q4,-4.06,Graduate,Q1,Q1,0
2245,1,17,4,9238,1,1,Q1,1,37,37,9,8,Q1,1,0,0,1,1,0,Q3,0,0,6,6,6,12.333333333333334,0,0,6,7,6,13.666666666666666,0,Q1,Q2,3.51,Graduate,Q2,Q2,0
844,1,1,1,9238,1,1,Q2,1,38,34,9,9,Q2,1,0,0,1,0,0,Q1,0,0,6,9,5,11.4,0,0,6,8,5,10.8,0,Q1,Q1,-3.12,Graduate,Q1,Q1,0
2077,1,17,1,9500,1,1,Q2,1,19,37,4,8,Q2,1,0,0,1,0,0,Q1,0,0,8,9,8,14.3775,1,0,8,9,8,14.3775,1,Q1,Q1,-3.12,Graduate,Q2,Q2,0
4326,1,39,1,8014,0,39,Q1,1,19,37,9,8,Q2,0,0,1,0,0,0,Q4,0,0,6,13,4,12.0,0,0,6,7,5,13.2,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
1286,1,1,2,9070,1,1,Q1,1,1,1,4,9,Q2,1,0,0,1,1,1,Q2,0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,Q1,Q3,0.32,Enrolled,Q2,Q1,0
3354,1,1,1,9500,1,1,Q2,1,38,37,9,9,Q2,0,0,0,1,1,1,Q1,0,0,8,8,8,15.3,0,0,8,8,8,15.3,0,Q1,Q1,-3.12,Graduate,Q2,Q2,0
2833,1,1,2,9670,1,1,Q1,1,37,37,9,9,Q1,0,0,0,1,0,0,Q3,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,Q1,Q3,0.32,Enrolled,Q1,Q1,0
4078,2,39,1,9991,0,1,Q2,1,38,19,4,8,Q2,0,0,0,1,0,0,Q4,0,0,5,5,5,12.8,0,0,5,6,5,15.333333333333334,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
2285,2,42,1,9147,1,1,Q2,1,37,37,9,9,Q1,0,0,0,0,1,0,Q4,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
4008,1,18,3,9853,1,1,Q1,1,38,37,5,9,Q1,1,0,0,0,1,0,Q1,0,0,6,10,4,12.0,0,0,6,12,0,0.0,0,Q2,Q2,1.74,Dropout,Q1,Q1,1
1077,1,17,1,9254,1,1,Q2,1,37,37,5,9,Q2,1,0,0,1,0,0,Q1,0,0,6,8,4,12.5,0,0,6,11,1,14.0,0,Q1,Q3,0.32,Dropout,Q1,Q1,1
1963,1,1,2,9500,1,1,Q1,1,1,1,4,4,Q1,1,0,0,1,0,1,Q2,0,0,7,8,7,12.725,0,0,8,8,8,13.7125,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
2579,1,1,1,9238,1,1,Q2,1,37,37,9,9,Q2,0,0,0,1,0,0,Q1,0,0,6,6,6,13.0,0,0,6,6,6,12.833333333333334,0,Q2,Q2,1.74,Graduate,Q2,Q2,0
2975,5,43,1,9991,0,3,Q1,1,3,3,1,1,Q2,0,0,0,1,0,0,Q4,0,5,10,14,10,14.636363636363637,0,5,10,13,10,14.6,0,Q4,Q1,-0.92,Graduate,Q2,Q2,0
632,1,1,1,9500,1,1,Q2,1,1,19,5,7,Q2,0,0,0,1,0,1,Q1,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
1359,1,42,1,9119,1,1,Q1,1,19,37,9,9,Q1,0,0,0,0,1,0,Q4,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Q4,Q4,-4.06,Dropout,Q1,Q1,1
1937,2,1,1,9500,1,1,Q2,1,19,38,4,5,Q2,0,0,0,1,0,0,Q1,0,0,7,7,6,13.683333333333332,0,0,7,7,6,13.683333333333332,0,Q1,Q3,0.32,Graduate,Q1,Q2,0
2446,1,7,1,9991,0,40,Q2,1,37,37,6,6,Q2,1,0,0,1,1,0,Q4,0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,Q1,Q2,3.51,Dropout,Q2,Q2,1
2559,1,1,1,9773,1,1,Q2,1,19,1,5,10,Q2,1,0,0,1,0,0,Q1,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,Q2,Q2,2.02,Dropout,Q2,Q2,1
2227,1,43,1,9003,1,1,Q1,1,37,37,9,6,Q1,0,0,1,1,1,0,Q3,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,Q4,Q4,-4.06,Dropout,Q1,Q1,1
3761,1,7,1,9238,1,3,Q1,1,1,1,4,10,Q1,0,0,1,0,0,0,Q4,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,Q4,Q1,-0.92,Dropout,Q1,Q1,1
1840,1,10,1,9773,1,1,Q2,22,38,37,0,5,Q2,1,0,0,1,0,0,Q1,1,0,6,12,0,0.0,1,0,6,0,0,0.0,0,Q1,Q1,-3.12,Dropout,Q1,Q1,1
4388,2,43,1,9147,1,2,Q1,1,37,37,9,9,Q1,0,0,1,0,0,0,Q4,0,13,13,13,13,11.923076923076923,0,12,12,12,12,12.5,0,Q4,Q4,-4.06,Dropout,Q2,Q2,1
139,1,18,1,9500,1,1,Q2,1,19,1,4,8,Q2,0,0,0,1,0,0,Q1,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,Q3,Q1,0.79,Graduate,Q2,Q2,0
